,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
29258,1,77943,18189,117961,118327,123901,132671,118406,290919,132673
29259,1,28315,3417,118169,118170,118042,118054,119008,117887,118055
29260,1,1151,124899,117961,118327,120171,118863,149216,118398,118865
29261,1,32270,6957,117961,118300,125821,119849,310589,118638,119851
29262,1,30853,2296,117961,118413,277693,123737,127475,118960,123738
29263,1,43863,6083,117961,117962,122224,117905,240983,290919,117908
29264,1,74297,13414,117876,117877,118810,118811,128802,19793,118813
29265,1,73756,5730,117961,118446,118684,124305,120579,118762,124307
29266,1,27124,59347,117961,118327,118320,117905,117906,290919,117908
29267,1,39262,28281,118315,118316,118202,118784,117906,290919,118786
29268,1,17308,17550,117961,118446,118684,118321,117906,290919,118322
29269,1,40867,36051,117961,118386,118635,118685,262400,308574,118687
29270,1,23194,771,117961,118300,118437,117905,117906,290919,117908
29271,1,80462,2409,117961,117962,117904,119949,230830,290919,119951
29272,1,25883,1970,117887,120846,120142,118028,300603,117887,118030
29273,1,36480,1383,121005,121006,118575,122129,164523,121916,122131
29274,1,46033,50806,117961,118446,119961,119962,168365,118205,119964
29275,1,20364,5659,117961,118300,124725,118321,117906,290919,118322
29276,1,32234,3236,117961,118327,129972,118321,117906,290919,118322
29277,1,78360,858,117961,118327,118529,118777,279443,308574,118779
29278,1,23968,5080,117961,118300,118395,118890,125128,118398,118892
29279,1,36005,33774,118212,118580,117895,117899,267952,19721,117900
29280,1,64721,53241,117983,117984,117878,118568,292195,19721,118570
29281,1,80094,59267,117961,117962,120924,122297,301475,118331,118899
29282,1,42680,18307,118106,118107,117920,119323,129197,19793,119325
29283,1,18339,16557,117961,118327,120318,118321,117906,290919,118322
29284,1,27755,50690,118269,118270,117878,117879,117879,19721,117880
29285,1,34026,49598,117961,118327,119995,118641,306399,118643,118644
29286,1,35791,1614,117961,118327,118507,129909,185973,118453,129911
29287,1,25627,4272,117961,118343,120666,123045,123107,120518,123047
29288,1,81044,6257,117961,118343,120722,117905,117906,290919,117908
29289,1,39382,3966,117961,118343,122012,118777,279443,308574,118779
29290,0,20287,58954,118079,118080,117878,117879,118177,19721,117880
29291,1,76850,1065,117961,118327,121589,118641,306399,118643,118644
29292,1,20271,58697,117916,118011,117941,117885,117913,117887,117888
29293,1,32270,4853,118887,118888,120126,118172,301534,249618,118175
29294,1,27124,8283,117961,118327,118933,117905,117906,290919,117908
29295,1,71887,214,117961,118343,6104,117905,117906,290919,117908
29296,1,1020,23347,117961,118052,120671,118777,279443,308574,118779
29297,1,17849,17991,117961,117969,118800,118801,118802,19793,118803
29298,1,75639,92371,118315,118463,119214,118321,117906,290919,118322
29299,1,16775,4659,117961,118225,120663,118784,147114,290919,118786
29300,1,27785,6071,117961,118413,122007,117905,117906,290919,117908
29301,1,75078,34064,117961,118386,118746,117905,117906,290919,117908
29302,1,74302,2221,118670,118671,117878,119192,135350,119184,119194
29303,1,102289,7560,117961,118300,119195,117905,117906,290919,117908
29304,1,45567,17514,117961,118343,121747,118321,117906,290919,118322
29305,1,77258,25618,117961,118327,118320,118321,118448,290919,118322
29306,1,28877,4961,117961,118343,118833,307024,294485,118331,118332
29307,1,79092,5048,117961,118300,118458,120006,129545,118424,120008
29308,1,42093,4219,117961,118300,120312,120313,157234,118424,120315
29309,1,79092,4698,117961,117962,118352,117905,117906,290919,117908
29310,1,23820,4084,117961,118052,118992,118321,240983,290919,118322
29311,1,18072,2946,117961,118343,119796,118685,120316,308574,118687
29312,1,74310,3918,117961,118343,118660,119433,133686,118424,119435
29313,1,17308,3883,117961,118343,119987,118536,132799,308574,118539
29314,1,74550,141,117961,118225,122273,118321,117906,290919,118322
29315,1,919,744,117961,118300,120722,118321,117906,290919,118322
29316,1,13878,91335,118084,118085,117884,117879,117886,19721,117880
29317,1,5045,3085,117961,118300,125821,118834,251171,118424,118836
29318,1,1003,25329,118212,119763,123173,124537,199592,118870,124539
29319,1,35969,59259,118219,118220,117878,133111,141959,118870,133113
29320,0,6673,4626,117961,118052,119972,118784,117906,290919,118786
29321,1,35376,28245,118315,118463,123089,117905,130219,290919,117908
29322,1,31859,90707,118219,118220,117920,118568,305057,19721,118570
29323,0,34431,240,117961,118386,118404,118321,117906,290919,118322
29324,1,75338,67346,118126,118237,117895,117896,117913,117887,117898
29325,1,4675,1541,117961,118225,123173,120812,123174,118638,120814
29326,0,1022,13876,117961,118386,118404,118841,240982,118643,118843
29327,1,80218,19986,117961,118225,118403,120773,136187,118960,120774
29328,1,74310,4933,117961,118300,118458,307024,215389,118331,118332
29329,0,42006,14862,117961,118225,118403,118980,301534,118295,118982
29330,1,27826,7426,117961,118225,124130,122849,120324,119095,122850
29331,1,72024,18236,117961,118052,120304,307024,129630,118331,118332
29332,0,25985,18073,118256,118257,118623,118995,286106,292795,118997
29333,1,707,49353,117961,117962,118910,117905,117906,290919,117908
29334,1,103048,5405,117961,118343,119598,117905,117906,290919,117908
29335,1,27124,50126,117961,118327,120299,121122,217580,118612,121124
29336,1,278393,51287,117961,118343,119598,120344,195290,118424,120346
29337,1,44312,87,117961,118446,118447,118321,117906,290919,118322
29338,1,25993,19829,117961,118386,118896,118784,121873,290919,118786
29339,1,86935,3949,117961,117962,118352,118777,128848,308574,118779
29340,1,15007,3332,117961,118343,121747,118321,117906,290919,118322
29341,1,73021,7014,117961,118446,119961,118278,118260,290919,118279
29342,1,25993,4175,117961,118343,119598,120789,133686,118424,120791
29343,1,20364,4722,117961,118343,119598,118523,311622,118331,118525
29344,1,74954,16527,91261,118026,118229,118203,190841,118205,118206
29345,1,27348,2765,118290,118291,118301,120344,267006,118424,120346
29346,1,31661,7595,118990,118991,118992,123737,276340,118960,123738
29347,1,28149,28253,118315,118463,123089,118784,134929,290919,118786
29348,1,80660,78408,117961,118386,125884,307024,255097,118331,118332
29349,1,45772,6454,117961,118343,118856,118321,117906,290919,118322
29350,1,38469,17695,117890,117891,117878,117885,118069,117887,117888
29351,1,6690,169112,117902,118041,119781,118563,121024,270488,118565
29352,1,278393,33266,216705,119256,129526,119849,160290,118638,119851
29353,1,37457,8008,118555,118178,118320,117905,117906,290919,117908
29354,1,77944,4202,117961,118052,118706,118523,306404,118331,118525
29355,1,3853,17227,117961,118343,118979,120006,255097,118424,120008
29356,1,15369,4533,117961,118343,118700,118784,117906,290919,118786
29357,1,18072,5560,118256,118257,117945,259173,280788,292795,118943
29358,1,5112,52105,118595,118596,81476,118422,149098,118424,118425
29359,1,72195,4515,117961,118225,119824,118321,117906,290919,118322
29360,1,41758,56723,118315,118316,118317,118318,168365,118205,118319
29361,1,17308,52314,117961,118300,118301,119928,219829,118331,119929
29362,1,25993,8433,117961,118327,118929,118784,117906,290919,118786
29363,1,79092,4147,117961,118300,118631,118422,300136,118424,118425
29364,1,189629,46299,117961,118386,118501,118502,118503,118504,118505
29365,1,6977,1755,117961,117962,119223,125793,137422,118643,125795
29366,1,16199,30,117961,118413,120370,118784,117906,290919,118786
29367,1,78529,34479,118555,120862,118320,118321,117906,290919,118322
29368,1,22430,6137,117961,118225,119924,133306,168365,118205,133308
29369,1,23987,4145,117961,118300,120026,307024,303717,118331,118332
29370,1,79323,17733,117961,118300,119984,118890,125128,118398,118892
29371,1,4675,7578,117961,118343,120722,118321,118448,290919,118322
29372,1,73815,29592,118315,118316,118673,118368,311392,117887,118486
29373,1,75078,94667,118315,118316,125316,118636,126747,118638,118639
29374,1,75078,17326,117961,118386,118692,118259,132715,290919,118261
29375,1,79316,2890,120864,120865,118437,118636,279443,118638,118639
29376,0,18072,5580,117902,118041,118556,280788,280788,292795,119082
29377,1,728,4549,117961,118225,120050,117905,117906,290919,117908
29378,1,77332,6137,117961,118225,119924,118259,117906,290919,118261
29379,1,1020,49850,117961,118413,122007,132671,118260,290919,132673
29380,1,20294,60238,117916,118011,117941,117885,117913,117887,117888
29381,1,35930,15491,117961,118343,119796,118702,303450,118704,118705
29382,1,6977,8094,117961,118343,119142,118784,121556,290919,118786
29383,1,32270,17261,117961,118343,118833,118054,120514,117887,118055
29384,1,34863,112642,119301,119302,119303,117905,117906,290919,117908
29385,1,35791,1038,118887,118888,118889,118863,307233,118398,118865
29386,1,4675,15918,117961,118327,118320,118784,160991,290919,118786
29387,1,38723,4084,117961,118052,118992,118321,117906,290919,118322
29388,1,40867,5580,117902,118041,118556,118274,118806,292795,118276
29389,1,4675,8207,118212,118213,126955,117905,134159,290919,117908
29390,1,3853,35976,122532,123330,118317,122967,311057,119695,122969
29391,1,39883,5196,117961,118052,118053,118636,167617,118638,118639
29392,1,76545,3499,117902,118041,118042,118043,118044,270488,118046
29393,1,16989,4519,117961,118300,118783,117905,240983,290919,117908
29394,1,28586,4434,117961,118052,120671,118321,118448,290919,118322
29395,1,33239,44041,117961,117962,117904,118636,310589,118638,118639
29396,1,78696,1325,117961,117962,118910,117905,240983,290919,117908
29397,1,7678,18236,117961,118052,120304,119351,206049,3130,119353
29398,1,42085,4551,117961,118343,118833,118422,300136,118424,118425
29399,1,70452,60823,118953,118954,117941,117879,117886,19721,117880
29400,1,16199,72347,117961,118413,120370,117905,117906,290919,117908
29401,1,32456,25262,117961,118327,118320,307024,159162,118331,118332
29402,1,111589,56602,118079,118080,117878,130637,302452,119695,130638
29403,0,35275,185,119134,119135,118575,118172,307446,249618,118175
29404,1,35897,4864,117961,118300,123055,120344,310997,118424,120346
29405,1,79342,15459,118169,118170,118575,117946,125297,292795,117948
29406,1,3853,4500,117961,118052,118881,117905,117906,290919,117908
29407,1,38113,19915,117935,117936,117878,117879,117879,19721,117880
29408,1,80219,16830,117961,118327,119830,120773,118959,118960,120774
29409,1,80714,16121,117961,118225,119824,121122,129713,118612,121124
29410,1,75834,3656,117961,118300,118631,118924,153285,118667,118926
29411,1,42093,49802,117961,118343,118514,307024,294485,118331,118332
29412,1,23875,51494,118074,23779,117884,117885,117913,117887,117888
29413,1,39579,4478,117961,118386,118692,118321,117906,290919,118322
29414,1,79299,19986,117961,118225,124948,120773,136187,118960,120774
29415,1,42313,743,117961,118343,120722,118784,117906,290919,118786
29416,1,106164,7284,91261,118026,118202,118321,117906,290919,118322
29417,1,99881,151425,119062,119091,118514,119962,168365,118205,119964
29418,1,33054,3993,117961,118343,120126,120497,223125,118424,120499
29419,1,3661,1958,118441,118442,118378,119192,300603,119184,119194
29420,0,27844,26170,117916,117917,117884,117879,117886,19721,117880
29421,0,34114,71215,117961,118386,118404,118784,118785,290919,118786
29422,1,25094,5518,117961,118300,118514,118259,132715,290919,118261
29423,1,31441,51301,118290,118291,121108,126869,118302,118295,126870
29424,1,80022,121004,121005,121006,117945,117946,142221,292795,117948
29425,1,25274,4936,117961,118343,120126,124576,124577,118424,124578
29426,1,6977,120351,117961,118300,119181,117905,117906,290919,117908
29427,1,39473,7490,118349,118350,122672,130857,125539,308574,130858
29428,1,18418,7915,117961,118300,118597,118834,127160,118424,118836
29429,1,79121,120822,119596,119597,120823,120647,311441,118398,120649
29430,1,80151,6285,117961,118300,132427,118321,117906,290919,118322
29431,1,34924,4642,117961,118225,120551,118321,240983,290919,118322
29432,1,75078,18438,119170,119171,126745,119172,174398,118467,119174
29433,0,77207,7807,117961,118327,118518,118043,118756,270488,118046
29434,1,78970,1911,117943,117944,119781,130479,183249,119784,130481
29435,1,5355,46254,117961,118327,126310,124886,306399,118643,124888
29436,1,25552,6736,117961,117969,6725,122290,268766,6725,122292
29437,1,974,6257,117961,118343,120722,118784,117906,290919,118786
29438,1,1020,95428,91261,118026,122938,117905,118036,290919,117908
29439,1,6977,4576,117961,118327,118391,117905,117906,290919,117908
29440,1,18418,4551,117961,118343,118833,120344,303717,118424,120346
29441,1,44914,2270,117961,118413,277693,120773,118959,118960,120774
29442,1,75954,7519,91261,118026,118202,118784,124402,290919,118786
29443,0,77300,2705,122880,122974,117945,117946,117946,292795,117948
29444,1,77659,53227,117983,117984,117878,117879,117879,19721,117880
29445,1,20299,25430,117929,117930,117884,117885,117913,117887,117888
29446,1,31492,51138,117961,118413,119968,118321,117906,290919,118322
29447,1,31960,5968,117961,118446,16232,119743,129467,3130,119745
29448,1,80822,7560,117961,118300,119181,118321,117906,290919,118322
29449,1,18913,23510,117929,117930,117884,117885,117913,117887,117888
29450,1,25993,5244,117961,118343,119598,119433,133686,118424,119435
29451,1,76465,1614,117961,118327,118507,129909,185973,118453,129911
29452,1,43277,72192,117902,117903,118507,120990,120991,118398,120992
29453,1,20364,3883,117961,118343,119987,118536,132799,308574,118539
29454,1,31702,15384,117943,117944,117945,118274,129282,292795,118276
29455,1,25993,4953,117961,118343,123476,120006,294485,118424,120008
29456,1,27730,5043,117961,118300,118458,120344,310997,118424,120346
29457,1,114654,2062,117961,118327,119830,120773,118959,118960,120774
29458,1,37622,48938,118169,118170,118042,118043,285669,270488,118046
29459,1,3130,48912,117961,118327,121694,119351,141396,3130,119353
29460,1,20292,27915,117926,117927,117941,118568,281735,19721,118570
29461,1,17249,4736,117961,118300,118301,307024,204593,118331,118332
29462,1,78518,21879,117961,117969,118970,118368,189586,117887,118486
29463,0,78435,56613,118181,118182,117920,118568,166848,19721,118570
29464,1,92398,4698,117961,117962,118352,117905,117906,290919,117908
29465,1,91068,53396,117916,118150,117920,118568,153153,19721,118570
29466,1,17278,49440,117961,118300,118631,118422,142573,118424,118425
29467,1,5458,5464,117916,119623,118403,118321,117906,290919,118322
29468,1,6664,33,117961,118413,119968,118784,117906,290919,118786
29469,1,4675,6137,117961,118225,120551,133306,133307,118205,133308
29470,1,75834,4046,117961,117962,118352,118054,117906,117887,118055
29471,1,38604,4638,117961,118343,119987,119172,256190,118467,119174
29472,1,917,1530,117961,118300,117878,118396,269406,118398,118399
29473,1,38706,3654,117961,118300,118631,118826,168415,118424,118828
29474,1,20351,59067,117961,118327,121645,124886,306399,118643,124888
29475,1,18229,1525,117961,118413,121639,118321,117906,290919,118322
29476,1,3130,148198,117961,118300,118631,118054,120238,117887,118055
29477,1,87037,5235,120864,121013,121961,125171,174005,118424,125173
29478,1,79092,15964,117961,118446,120317,118361,127527,118363,118364
29479,1,45143,3041,117961,118052,118053,118636,224525,118638,118639
29480,1,75033,100147,117951,117952,117941,117899,290733,19721,117900
29481,1,75834,8715,117961,118052,119986,122551,128532,118762,122552
29482,0,43340,4589,117961,118327,120383,117905,240983,290919,117908
29483,1,35068,47104,117890,117891,117878,118568,117899,19721,118570
29484,0,18072,58702,118256,118257,117945,126684,280788,292795,126685
29485,1,20733,56026,117983,117984,117878,117879,117879,19721,117880
29486,1,6502,121219,118074,23779,121458,179731,139859,117887,117973
29487,1,25098,1810,117961,118327,120559,117905,117906,290919,117908
29488,1,116517,3692,117961,118413,120370,118777,279443,308574,118779
29489,1,34542,7807,117961,118327,118518,118043,118756,270488,118046
29490,1,27348,4341,117961,118343,118957,118321,117906,290919,118322
29491,1,37653,65140,117980,117981,117884,117885,117913,117887,117888
29492,1,70452,86171,118953,118954,118810,119323,120978,19793,119325
29493,1,36500,70572,118582,118583,117945,117946,117946,292795,117948
29494,1,4675,8026,117961,118386,118746,118318,168365,118205,118319
29495,1,33423,23230,311178,119256,118471,279482,137950,118474,136061
29496,1,75901,5604,117961,118343,119598,118636,235245,118638,118639
29497,1,79420,7807,117961,118327,118518,118207,190710,270488,118209
29498,1,43876,90820,118079,118080,117878,117879,287072,19721,117880
29499,1,30570,59748,117961,118386,120361,118321,117906,290919,118322
29500,1,4675,4576,117961,118327,118391,118321,117906,290919,118322
29501,0,78176,7011,117961,118052,120685,118321,117906,290919,118322
29502,1,25993,4909,117961,118300,118458,120006,143820,118424,120008
29503,1,16443,7495,117961,118225,119924,118321,118448,290919,118322
29504,0,77375,56226,118602,118603,118008,118568,118568,19721,118570
29505,1,75324,32279,119691,119692,118635,122967,306795,119695,122969
29506,1,5502,8592,119062,119091,118514,117905,117906,290919,117908
29507,1,80608,6125,119134,119135,19772,119928,306795,118331,119929
29508,1,3853,3692,117961,118413,126229,121594,207709,4673,121596
29509,1,43270,7519,91261,118026,118202,118784,124402,290919,118786
29510,1,105753,3619,119134,119135,125440,118685,126297,308574,118687
29511,1,5112,51330,117961,118300,119890,118834,149550,118424,118836
29512,1,88505,46526,117961,118300,119984,123067,269406,118398,123068
29513,1,22391,26140,117961,118413,130859,118536,130860,308574,118539
29514,1,23965,4026,117961,118300,118301,118834,127729,118424,118836
29515,1,75928,83934,138798,138799,120539,118641,253938,118643,118644
29516,1,17226,52072,119596,119597,119598,135809,135810,118331,135811
29517,0,38711,4515,117961,118225,119824,118321,117906,290919,118322
29518,1,42085,16682,119596,119597,120026,118293,118294,118295,118296
29519,1,15708,17759,117961,118413,122007,118536,118536,308574,118539
29520,1,15720,15385,117902,118041,117945,259173,130913,292795,118943
29521,1,15720,2291,117961,118225,120663,122297,120664,118331,118899
29522,1,35498,16024,117961,118300,119984,123067,269406,118398,123068
29523,1,75901,4308,117961,118343,118833,118834,309123,118424,118836
29524,1,34924,60792,117961,118327,121694,118685,147101,308574,118687
29525,1,41758,40922,118315,118463,118464,119172,140159,118467,119174
29526,1,76415,4659,117961,118225,120663,117905,172635,290919,117908
29527,1,36267,4740,117961,118446,124170,120647,311441,118398,120649
29528,1,75443,4375,117961,118343,120347,120344,311701,118424,120346
29529,1,917,17128,117961,118300,119984,118396,300044,118398,118399
29530,1,32270,3709,118290,118291,125440,118980,125441,118295,118982
29531,1,34426,7703,117943,117944,117945,117946,117947,292795,117948
29532,1,72293,18220,117961,118052,118867,117905,117906,290919,117908
29533,1,42431,5089,117961,118343,131274,307024,181615,118331,118332
29534,1,35444,5225,117961,118300,118458,120006,311622,118424,120008
29535,1,4675,7344,117961,118225,120663,123045,143748,120518,123047
29536,1,74278,123020,117961,118300,118514,118321,117906,290919,118322
29537,1,38719,118151,118079,118080,117878,117879,120319,19721,117880
29538,1,80778,7445,117961,118343,122299,179731,118054,117887,117973
29539,1,36376,190,117961,118413,121639,118321,117906,290919,118322
29540,1,861,873,117961,118413,120526,117905,117906,290919,117908
29541,1,41234,10472,117876,117877,117878,117879,117879,19721,117880
29542,1,74431,7424,5110,117954,122672,133111,306530,118870,133113
29543,0,95870,6222,117961,118052,122938,118784,121873,290919,118786
29544,1,36916,3883,117961,118343,119987,118784,118785,290919,118786
29545,1,25993,5730,117961,118446,118684,124305,120579,118762,124307
29546,1,27728,16850,117961,118225,119238,122849,120324,119095,122850
29547,1,73441,5244,117961,118343,119598,118321,240983,290919,118322
29548,1,27144,6699,117961,118343,119993,117905,117906,290919,117908
29549,1,79092,49655,117961,118446,122550,117905,117906,290919,117908
29550,1,42085,4945,117961,118300,118360,118636,171056,118638,118639
29551,1,80208,7525,117961,118225,120551,118321,240983,290919,118322
29552,1,43876,119058,118079,118080,117878,117879,117913,19721,117880
29553,1,18394,14857,117961,118300,121176,118784,117906,290919,118786
29554,1,79327,10494,117961,118225,120535,118890,311441,118398,118892
29555,1,36480,2931,117961,118343,118700,118321,117906,290919,118322
29556,1,17825,770,117961,118300,119181,121594,302830,4673,121596
29557,0,77300,15484,118256,118257,118623,126684,193644,292795,126685
29558,1,80696,5409,117961,118343,119993,118321,117906,290919,118322
29559,1,4675,78268,119301,119302,119303,117905,117906,290919,117908
29560,1,33149,15422,117961,118052,122392,130479,209981,119784,130481
29561,1,34924,26321,117961,118327,118320,118784,240983,290919,118786
29562,1,45580,8106,117961,118327,120559,120560,304465,118643,120562
29563,1,40729,770,117961,118300,119181,118747,130134,118453,118749
29564,1,974,767,117961,118343,120722,117905,117906,290919,117908
29565,1,79019,27,117961,118413,120370,118685,279443,308574,118687
29566,0,42969,19717,117961,117962,118352,118321,117906,290919,118322
29567,1,32270,120114,118725,118726,119076,118422,124426,118424,118425
29568,1,13878,73001,117910,118855,117884,118568,130023,19721,118570
29569,1,34817,3697,117961,118327,118933,126293,162849,4673,126295
29570,1,35012,7370,117961,118413,118481,127782,230830,290919,127783
29571,1,31193,19952,117961,118327,118529,118054,118054,117887,118055
29572,1,75834,50806,117961,118446,119961,119962,180629,118205,119964
29573,1,25993,12733,118120,118121,117941,118568,156279,19721,118570
29574,1,75078,71202,117961,118386,118522,128764,256805,118612,128765
29575,1,27750,4716,118290,118291,120026,120344,165069,118424,120346
29576,1,15369,2299,117961,117962,119223,120516,146694,120518,120519
29577,1,33155,311696,117902,117903,118507,120990,120991,118398,120992
29578,1,3853,4475,117961,118052,120356,120497,142545,118424,120499
29579,1,80774,154585,118212,118213,120551,117905,240983,290919,117908
29580,1,45207,72209,117961,118225,124948,118321,117906,290919,118322
29581,1,43178,234958,118290,118291,120026,307024,197961,118331,118332
29582,1,42643,13798,117961,118446,123858,122645,234301,119221,122647
29583,1,75834,4500,117961,118052,118881,118321,117906,290919,118322
29584,1,109716,160736,119301,119302,119303,118641,306399,118643,118644
29585,0,29291,52687,117961,117962,118910,119346,4673,4673,119348
29586,1,33248,5113,117961,118300,119890,119433,133686,118424,119435
29587,1,76446,3332,117961,118343,121747,118784,121873,290919,118786
29588,1,34817,7629,117961,118327,120383,118321,149826,290919,118322
29589,1,4675,17728,117961,118446,119986,118318,168365,118205,118319
29590,0,25045,4698,117961,117962,118352,117905,117906,290919,117908
29591,1,16923,4718,117961,118446,120317,118784,118785,290919,118786
29592,1,16008,46254,117961,118327,126310,124886,123881,118643,124888
29593,1,13878,25445,118023,118024,117895,118568,281735,19721,118570
29594,1,27755,19881,118006,118007,117941,117879,122240,19721,117880
29595,1,35528,139241,118290,132564,121014,118728,124301,118295,118730
29596,1,40867,55207,118212,118213,120356,120097,174445,270488,120099
29597,1,32109,21658,118106,118107,118810,122952,305581,19793,122954
29598,1,18418,15895,117961,118052,120677,122067,300136,118424,122069
29599,1,16235,5909,117961,118446,16232,118784,117906,290919,118786
29600,1,101294,2948,118315,118316,225010,118321,117906,290919,118322
29601,1,80832,5633,121005,151110,5606,118321,117906,290919,118322
29602,1,34832,2061,117961,118327,120383,118641,120319,118643,118644
29603,1,14354,25396,118602,118603,117941,117879,117897,19721,117880
29604,1,34314,4636,117902,118041,119181,120952,122352,118453,120954
29605,1,28149,75640,118315,118463,119214,118321,117906,290919,118322
29606,1,77295,16569,117961,118327,120559,118777,279443,308574,118779
29607,1,26954,16527,91261,118026,118202,117905,117906,290919,117908
29608,0,1098,14638,117961,118052,118992,118321,290919,290919,118322
29609,1,38704,50625,117916,118150,117912,117885,117913,117887,117888
29610,1,707,25237,117961,117962,118910,118321,117906,290919,118322
29611,1,18072,15516,117961,118052,120417,119587,128079,118704,119589
29612,1,31008,17326,117961,118386,118692,118259,132715,290919,118261
29613,1,7678,8707,117961,118300,19772,132096,168524,119095,132098
29614,1,17183,16972,117961,118343,119987,118523,310608,118331,118525
29615,0,17183,6235,117961,118343,118437,307024,311622,118331,118332
29616,1,41235,25766,118006,118007,118008,117885,117886,117887,117888
29617,1,28360,7822,117961,118327,118492,132692,174445,270488,132694
29618,1,6977,3788,117961,118343,120722,118321,117906,290919,118322
29619,1,43023,46503,120140,120141,121589,120952,120953,118453,120954
29620,1,41128,13874,117961,118446,120368,118321,250732,290919,118322
29621,1,77049,78428,117922,117923,117884,117879,117886,19721,117880
29622,0,36480,7807,117961,118327,118518,118043,118756,270488,118046
29623,1,78311,52481,117983,117984,117878,117879,117897,19721,117880
29624,1,3789,7393,117902,117903,120428,117905,117906,290919,117908
29625,1,80785,1412,117902,118041,119181,120952,122352,118453,120954
29626,1,25865,141,117961,118225,122273,118321,117906,290919,118322
29627,0,75216,58702,118256,118257,117945,126684,280788,292795,126685
29628,1,4675,13812,117961,118225,118320,118784,118785,290919,118786
29629,1,31441,17264,117961,118300,118825,118523,163100,118331,118525
29630,0,28294,52314,117961,118300,118301,118980,306795,118295,118982
29631,1,20733,54258,117890,118102,117878,118568,292195,19721,118570
29632,1,23194,21033,117961,118300,123749,118777,279443,308574,118779
29633,0,40747,71897,118990,118991,118992,117905,117906,290919,117908
29634,1,17849,31000,117961,118446,119969,123082,123083,19793,123084
29635,1,43943,8283,117961,118327,118933,118321,117906,290919,118322
29636,1,972,4950,117961,118343,119598,120344,303717,118424,120346
29637,1,42487,53176,117961,117969,118970,118890,311441,118398,118892
29638,1,95381,55268,91261,118026,119507,117905,117906,290919,117908
29639,1,20222,15581,118256,118257,117945,280788,280788,292795,119082
29640,1,34832,2034,117961,118052,118328,299559,236756,118205,163732
29641,1,971,6252,117961,118300,120312,124419,157234,118424,124421
29642,1,40867,49772,91261,118026,118746,118451,126309,118453,118454
29643,1,17308,2395,117961,118300,123055,118728,301534,118295,118730
29644,1,3130,49960,117961,118446,120368,122274,258816,3130,122275
29645,1,3264,1930,122880,122974,122870,120097,159929,270488,120099
29646,1,39262,7084,117961,118386,118317,117905,117906,290919,117908
29647,1,74909,8150,117961,118386,119954,119962,168365,118205,119964
29648,1,79092,5271,118290,118291,19772,122022,260970,119221,122024
29649,0,25279,4933,117961,118300,118458,307024,215389,118331,118332
29650,1,75078,5196,117961,118052,118053,118636,167617,118638,118639
29651,1,77367,17327,117961,118446,118684,117905,117906,290919,117908
29652,1,14914,2908,117961,118343,118979,118980,301534,118295,118982
29653,1,27755,20495,118219,118220,117941,117879,117897,19721,117880
29654,1,4674,7001,117961,118327,118933,121594,132108,4673,121596
29655,1,34924,25242,117887,118178,118320,118685,279443,308574,118687
29656,1,28551,46805,117929,117930,117920,118568,281735,19721,118570
29657,1,23921,23338,117961,118052,122392,118207,174445,270488,118209
29658,1,83914,26312,138798,138799,120539,118321,117906,290919,118322
29659,0,29954,6982,117961,118300,118783,118777,279443,308574,118779
29660,1,28294,25630,117961,118343,120291,118293,118302,118295,118296
29661,1,42006,49506,119596,119597,118660,118293,118294,118295,118296
29662,0,87600,7011,117961,118052,120685,118321,117906,290919,118322
29663,1,44796,5413,117961,118327,118391,118685,279443,308574,118687
29664,1,79092,5114,117961,118300,119890,118422,300136,118424,118425
29665,1,34950,13845,117961,117962,120526,118784,310608,290919,118786
29666,1,83269,4511,117961,118300,119181,118321,240983,290919,118322
29667,1,38480,28527,5110,117954,117895,117885,117955,117887,117888
29668,1,39883,87910,91261,118026,118027,118451,126309,118453,118454
29669,0,20293,15978,117961,119256,119257,117946,122492,292795,117948
29670,1,44812,118962,120140,120141,4674,118321,213944,290919,118322
29671,0,15064,17578,117961,117962,120677,120812,126079,118638,120814
29672,0,42093,28590,117961,118327,120685,307024,256202,118331,118332
29673,1,74032,19829,117961,118386,118896,120773,310589,118960,120774
29674,1,40919,38364,118315,118463,118464,118777,145484,308574,118779
29675,1,40779,14731,117961,118446,118447,118321,222729,290919,118322
29676,1,80746,2296,117961,118413,277693,120773,118959,118960,120774
29677,0,42031,18046,117961,118300,118783,118321,117906,290919,118322
29678,1,79092,70062,117961,118386,118746,118321,117906,290919,118322
29679,1,3853,4301,117961,118343,118660,119433,133686,118424,119435
29680,1,3853,5140,117961,118343,121710,118784,126514,290919,118786
29681,1,79363,47104,117890,117891,117878,117879,117879,19721,117880
29682,1,75179,5196,117961,118052,121949,118636,197472,118638,118639
29683,1,59410,2610,117961,118327,121979,118321,117906,290919,118322
29684,1,34230,3023,117961,118343,122012,117905,240983,290919,117908
29685,1,34583,770,117961,118343,119181,118451,130134,118453,118454
29686,1,104259,7551,117961,118052,118867,118321,117906,290919,118322
29687,1,27287,70243,117961,118327,118492,129909,129910,118453,129911
29688,1,80727,7001,117961,118327,118933,128230,302830,4673,128231
29689,1,41758,28275,118315,118463,123089,118321,130219,290919,118322
29690,0,25305,7910,117961,118052,118053,118054,120514,117887,118055
29691,1,25274,5225,117961,118343,118458,120006,311622,118424,120008
29692,1,14354,22871,118219,118220,118008,117879,117897,19721,117880
